field_id,title,availability,stability,private,value_type,base_type,item_type,strata,instanced,arrayed,sexed,units,main_category,encoding_id,instance_id,instance_min,instance_max,array_min,array_max,notes,debut,version,num_participants,item_count,showcase_order,cost_do,cost_on,cost_sc
25144,Mean MD in superior longitudinal fasciculus on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MD (mean diffusivity) in superior longitudinal fasciculus (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3410,1,1,1
25145,Mean MD in superior longitudinal fasciculus on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MD (mean diffusivity) in superior longitudinal fasciculus (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3400,1,1,1
25146,Mean MD in superior fronto-occipital fasciculus on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MD (mean diffusivity) in superior fronto-occipital fasciculus (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3390,1,1,1
25147,Mean MD in superior fronto-occipital fasciculus on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MD (mean diffusivity) in superior fronto-occipital fasciculus (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3380,1,1,1
25148,Mean MD in uncinate fasciculus on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MD (mean diffusivity) in uncinate fasciculus (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3450,1,1,1
25149,Mean MD in uncinate fasciculus on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MD (mean diffusivity) in uncinate fasciculus (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3440,1,1,1
25150,Mean MD in tapetum on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MD (mean diffusivity) in tapetum (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3430,1,1,1
25151,Mean MD in tapetum on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MD (mean diffusivity) in tapetum (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3420,1,1,1
25152,Mean MO in middle cerebellar peduncle on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in middle cerebellar peduncle on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3690,1,1,1
25153,Mean MO in pontine crossing tract on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in pontine crossing tract on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3700,1,1,1
25154,Mean MO in genu of corpus callosum on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in genu of corpus callosum on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3640,1,1,1
25155,Mean MO in body of corpus callosum on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in body of corpus callosum on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3500,1,1,1
25156,Mean MO in splenium of corpus callosum on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in splenium of corpus callosum on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3810,1,1,1
25157,Mean MO in fornix on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in fornix on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3630,1,1,1
25158,Mean MO in corticospinal tract on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in corticospinal tract (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3580,1,1,1
25159,Mean MO in corticospinal tract on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in corticospinal tract (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3570,1,1,1
25160,Mean MO in medial lemniscus on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in medial lemniscus (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3680,1,1,1
25161,Mean MO in medial lemniscus on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in medial lemniscus (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3670,1,1,1
25162,Mean MO in inferior cerebellar peduncle on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in inferior cerebellar peduncle (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3660,1,1,1
25163,Mean MO in inferior cerebellar peduncle on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in inferior cerebellar peduncle (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3650,1,1,1
25164,Mean MO in superior cerebellar peduncle on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in superior cerebellar peduncle (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3830,1,1,1
25165,Mean MO in superior cerebellar peduncle on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in superior cerebellar peduncle (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3820,1,1,1
25166,Mean MO in cerebral peduncle on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in cerebral peduncle (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3520,1,1,1
25167,Mean MO in cerebral peduncle on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in cerebral peduncle (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3510,1,1,1
25168,Mean MO in anterior limb of internal capsule on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in anterior limb of internal capsule (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3490,1,1,1
25169,Mean MO in anterior limb of internal capsule on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in anterior limb of internal capsule (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3480,1,1,1
25170,Mean MO in posterior limb of internal capsule on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in posterior limb of internal capsule (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3740,1,1,1
25171,Mean MO in posterior limb of internal capsule on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in posterior limb of internal capsule (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3730,1,1,1
25172,Mean MO in retrolenticular part of internal capsule on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in retrolenticular part of internal capsule (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3780,1,1,1
25173,Mean MO in retrolenticular part of internal capsule on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in retrolenticular part of internal capsule (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3770,1,1,1
25174,Mean MO in anterior corona radiata on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in anterior corona radiata (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3470,1,1,1
25175,Mean MO in anterior corona radiata on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in anterior corona radiata (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3460,1,1,1
25176,Mean MO in superior corona radiata on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in superior corona radiata (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3850,1,1,1
25177,Mean MO in superior corona radiata on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in superior corona radiata (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3840,1,1,1
25178,Mean MO in posterior corona radiata on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in posterior corona radiata (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3720,1,1,1
25179,Mean MO in posterior corona radiata on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in posterior corona radiata (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3710,1,1,1
25180,Mean MO in posterior thalamic radiation on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in posterior thalamic radiation (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3760,1,1,1
25181,Mean MO in posterior thalamic radiation on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in posterior thalamic radiation (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3750,1,1,1
25182,Mean MO in sagittal stratum on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in sagittal stratum (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3800,1,1,1
25183,Mean MO in sagittal stratum on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in sagittal stratum (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3790,1,1,1
25184,Mean MO in external capsule on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in external capsule (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3600,1,1,1
25185,Mean MO in external capsule on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in external capsule (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3590,1,1,1
25186,Mean MO in cingulum cingulate gyrus on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in cingulum cingulate gyrus (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3540,1,1,1
25187,Mean MO in cingulum cingulate gyrus on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in cingulum cingulate gyrus (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3530,1,1,1
25188,Mean MO in cingulum hippocampus on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in cingulum hippocampus (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3560,1,1,1
25189,Mean MO in cingulum hippocampus on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in cingulum hippocampus (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3550,1,1,1
25190,Mean MO in fornix cres+stria terminalis on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in fornix cres+stria terminalis (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3620,1,1,1
25191,Mean MO in fornix cres+stria terminalis on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in fornix cres+stria terminalis (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3610,1,1,1
25192,Mean MO in superior longitudinal fasciculus on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in superior longitudinal fasciculus (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3890,1,1,1
25193,Mean MO in superior longitudinal fasciculus on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in superior longitudinal fasciculus (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3880,1,1,1
25194,Mean MO in superior fronto-occipital fasciculus on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in superior fronto-occipital fasciculus (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3870,1,1,1
25195,Mean MO in superior fronto-occipital fasciculus on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in superior fronto-occipital fasciculus (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3860,1,1,1
25196,Mean MO in uncinate fasciculus on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in uncinate fasciculus (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3930,1,1,1
25197,Mean MO in uncinate fasciculus on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in uncinate fasciculus (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3920,1,1,1
25198,Mean MO in tapetum on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in tapetum (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3910,1,1,1
25199,Mean MO in tapetum on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean MO (diffusion tensor mode) in tapetum (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,3900,1,1,1
25200,Mean L1 in middle cerebellar peduncle on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in middle cerebellar peduncle on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1770,1,1,1
25201,Mean L1 in pontine crossing tract on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in pontine crossing tract on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1780,1,1,1
25202,Mean L1 in genu of corpus callosum on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in genu of corpus callosum on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1720,1,1,1
25203,Mean L1 in body of corpus callosum on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in body of corpus callosum on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1580,1,1,1
25204,Mean L1 in splenium of corpus callosum on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in splenium of corpus callosum on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1890,1,1,1
25205,Mean L1 in fornix on FA skeleton,0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in fornix on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1710,1,1,1
25206,Mean L1 in corticospinal tract on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in corticospinal tract (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1660,1,1,1
25207,Mean L1 in corticospinal tract on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in corticospinal tract (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1650,1,1,1
25208,Mean L1 in medial lemniscus on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in medial lemniscus (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1760,1,1,1
25209,Mean L1 in medial lemniscus on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in medial lemniscus (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1750,1,1,1
25210,Mean L1 in inferior cerebellar peduncle on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in inferior cerebellar peduncle (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1740,1,1,1
25211,Mean L1 in inferior cerebellar peduncle on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in inferior cerebellar peduncle (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1730,1,1,1
25212,Mean L1 in superior cerebellar peduncle on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in superior cerebellar peduncle (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1910,1,1,1
25213,Mean L1 in superior cerebellar peduncle on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in superior cerebellar peduncle (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1900,1,1,1
25214,Mean L1 in cerebral peduncle on FA skeleton (right),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in cerebral peduncle (right) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1600,1,1,1
25215,Mean L1 in cerebral peduncle on FA skeleton (left),0,2,0,31,0,0,3,1,0,0,AU,134,0,2,2,3,0,0,Mean L1 in cerebral peduncle (left) on FA (fractional anisotropy) skeleton (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44317,48846,1590,1,1,1
